time,price
2021-03-14 14:40:59,4543090.0
2021-03-14 14:41:05,4543090.0
2021-03-14 14:41:08,4543090.0
2021-03-14 14:41:11,4543090.0
2021-03-14 14:41:14,4543090.0
2021-03-14 14:41:20,4543090.0
2021-03-14 14:41:23,4543090.0
2021-03-14 14:41:26,4543090.0
2021-03-14 14:41:29,4543090.0
2021-03-14 14:41:32,4543090.0
2021-03-14 14:41:35,4543090.0
2021-03-14 14:41:38,4543090.0
2021-03-14 14:41:41,4543090.0
2021-03-14 14:41:44,4543087.0
2021-03-14 14:41:47,4543094.0
2021-03-14 14:41:50,4543094.0
2021-03-14 14:41:56,4543094.0
2021-03-14 14:41:59,4544500.0
2021-03-14 14:42:02,4544500.0
2021-03-14 14:42:05,4544500.0
2021-03-14 14:42:08,4544500.0
2021-03-14 14:42:11,4544500.0
2021-03-14 14:42:13,4544500.0
2021-03-14 14:42:19,4544915.0
2021-03-14 14:42:25,4544915.0
2021-03-14 14:42:28,4544915.0
2021-03-14 14:42:31,4544915.0
2021-03-14 14:42:34,4544915.0
2021-03-14 14:42:37,4544915.0
2021-03-14 14:42:40,4544915.0
2021-03-14 14:42:43,4544915.0
2021-03-14 14:42:46,4544915.0
2021-03-14 14:42:49,4544915.0
2021-03-14 15:19:51,4564000.0
2021-03-14 15:19:54,4564000.0
2021-03-14 15:19:57,4564000.0
2021-03-14 15:20:00,4564000.0
2021-03-14 15:20:03,4564000.0
2021-03-14 15:20:06,4564000.0
2021-03-14 15:20:09,4564000.0
2021-03-14 15:20:12,4564000.0
2021-03-14 15:20:15,4564000.0
2021-03-14 15:20:17,4564000.0
2021-03-14 15:20:23,4564000.0
2021-03-14 15:20:26,4564000.0
2021-03-14 15:20:29,4564000.0
2021-03-14 15:20:32,4563999.0
2021-03-14 15:20:35,4563999.0
2021-03-14 15:20:38,4563999.0
2021-03-14 15:20:41,4563999.0
2021-03-14 15:20:44,4564637.0
2021-03-14 15:20:47,4564637.0
2021-03-14 15:20:50,4565094.0
2021-03-14 15:20:53,4565094.0
2021-03-14 15:20:56,4565094.0
2021-03-14 15:20:59,4565094.0
2021-03-14 15:21:02,4565094.0
2021-03-14 15:21:05,4565094.0
2021-03-14 15:21:13,4562250.0
2021-03-14 15:21:16,4562250.0
2021-03-14 15:21:19,4562250.0
2021-03-14 15:21:22,4562250.0
2021-03-14 15:21:28,4565094.0
2021-03-14 15:21:31,4565094.0
2021-03-14 15:21:34,4565094.0
2021-03-14 15:21:37,4565094.0
2021-03-14 15:21:43,4565094.0
2021-03-14 15:21:46,4565094.0
2021-03-14 15:21:48,4568928.0
2021-03-14 15:21:52,4568928.0
2021-03-14 15:21:55,4565094.0
2021-03-14 15:21:58,4565094.0
2021-03-14 15:22:01,4565094.0
2021-03-14 15:22:04,4565094.0
2021-03-14 15:22:06,4565094.0
2021-03-14 15:22:09,4565094.0
2021-03-14 15:22:12,4565094.0
2021-03-14 15:22:15,4565094.0
2021-03-14 15:22:18,4565094.0
2021-03-14 15:22:21,4565094.0
2021-03-14 15:22:27,4565094.0
2021-03-14 15:22:30,4565094.0
2021-03-14 15:22:33,4565094.0
2021-03-14 15:22:36,4568506.0
2021-03-14 15:22:39,4565094.0
2021-03-14 15:22:42,4565094.0
2021-03-14 15:22:45,4565094.0
2021-03-14 15:22:48,4565094.0
2021-03-14 15:22:50,4569998.0
2021-03-14 15:22:54,4569998.0
2021-03-14 15:22:56,4569998.0
2021-03-14 15:22:59,4569998.0
2021-03-14 15:23:02,4569998.0
2021-03-14 15:23:05,4569998.0
2021-03-14 15:23:08,4569998.0
2021-03-14 15:23:11,4569998.0
2021-03-14 15:23:14,4569998.0
2021-03-14 15:23:17,4569998.0
2021-03-14 15:23:20,4569998.0
2021-03-14 15:23:23,4569998.0
2021-03-14 15:23:26,4569998.0
2021-03-14 15:23:29,4569998.0
2021-03-14 15:23:32,4569998.0
2021-03-14 15:23:35,4569998.0
2021-03-14 15:23:38,4569998.0
2021-03-14 15:23:44,4569998.0
2021-03-14 15:23:47,4570330.0
2021-03-14 15:23:50,4570330.0
2021-03-14 15:23:56,4569874.0
2021-03-14 15:23:59,4569874.0
2021-03-14 15:24:02,4569874.0
2021-03-14 15:24:08,4569874.0
2021-03-14 15:24:11,4569874.0
2021-03-14 15:24:14,4569874.0
2021-03-14 15:24:17,4569874.0
2021-03-14 15:24:20,4569874.0
2021-03-14 15:24:23,4569874.0
2021-03-14 15:24:26,4569874.0
2021-03-14 15:24:28,4569874.0
2021-03-14 15:24:31,4569874.0
2021-03-14 15:24:34,4569874.0
2021-03-14 15:24:37,4569874.0
2021-03-14 15:24:40,4569874.0
2021-03-14 15:24:43,4569874.0
2021-03-14 15:24:46,4569874.0
2021-03-14 15:24:49,4569998.0
2021-03-14 15:24:52,4569998.0
2021-03-14 15:24:55,4569998.0
2021-03-14 15:24:58,4569998.0
2021-03-14 15:25:01,4569998.0
2021-03-14 15:25:04,4569998.0
2021-03-14 15:25:07,4569998.0
2021-03-14 15:25:13,4569873.0
2021-03-14 15:25:16,4569873.0
2021-03-14 15:25:13,4569873.0
2021-03-14 15:25:16,4569873.0
2021-03-14 15:25:22,4569873.0
2021-03-14 15:25:27,4569873.0
2021-03-14 15:25:30,4569873.0
2021-03-14 15:25:33,4569873.0
2021-03-14 15:25:39,4569873.0
2021-03-14 15:25:42,4569870.0
2021-03-14 15:25:45,4569870.0
2021-03-14 15:25:48,4569870.0
2021-03-14 15:25:51,4569998.0
2021-03-14 15:25:54,4569998.0
2021-03-14 15:25:57,4569998.0
2021-03-14 15:26:00,4569873.0
2021-03-14 15:26:03,4569873.0
2021-03-14 15:26:06,4569873.0
2021-03-14 15:26:09,4569873.0
2021-03-14 15:26:15,4569873.0
2021-03-14 15:26:18,4569873.0
2021-03-14 15:26:15,4569873.0
2021-03-14 15:26:18,4569873.0
2021-03-14 15:26:21,4569873.0
2021-03-14 15:26:24,4569873.0
2021-03-14 15:26:27,4569873.0
2021-03-14 15:26:33,4569416.0
2021-03-14 15:26:36,4569416.0
2021-03-14 15:26:39,4569416.0
2021-03-14 15:26:41,4569416.0
2021-03-14 15:26:44,4569416.0
2021-03-14 15:26:50,4569416.0
2021-03-14 15:26:53,4569416.0
2021-03-14 15:26:56,4569416.0
2021-03-14 15:26:59,4569416.0
2021-03-14 15:27:02,4568959.0
2021-03-14 15:27:05,4568959.0
2021-03-14 15:27:08,4568959.0
2021-03-14 15:27:11,4568959.0
2021-03-14 15:27:14,4568959.0
2021-03-14 15:27:17,4568959.0
2021-03-14 15:27:20,4568959.0
2021-03-14 15:27:23,4568959.0
2021-03-14 15:27:25,4568504.0
2021-03-14 15:27:28,4568504.0
2021-03-14 15:27:34,4568504.0
2021-03-14 15:27:37,4568504.0
2021-03-14 15:27:40,4568504.0
2021-03-14 15:27:43,4568503.0
2021-03-14 15:27:46,4568503.0
2021-03-14 15:27:52,4568503.0
2021-03-14 15:27:49,4568503.0
2021-03-14 15:27:55,4568047.0
2021-03-14 15:27:58,4568047.0
2021-03-14 15:28:01,4568047.0
2021-03-14 15:28:04,4568047.0
2021-03-14 15:28:07,4568047.0
2021-03-14 15:28:10,4568047.0
2021-03-14 15:28:16,4568047.0
2021-03-14 15:28:19,4568046.0
2021-03-14 15:28:22,4568046.0
2021-03-14 15:28:25,4568046.0
2021-03-14 15:28:28,4568046.0
2021-03-14 15:28:30,4568046.0
2021-03-14 15:28:33,4567590.0
2021-03-14 15:28:36,4567590.0
2021-03-14 15:28:42,4567132.0
2021-03-14 15:28:45,4567132.0
2021-03-14 15:28:48,4567132.0
2021-03-14 15:28:51,4567130.0
2021-03-14 15:28:54,4566676.0
2021-03-14 15:28:57,4566676.0
2021-03-14 15:29:00,4566676.0
2021-03-14 15:29:03,4566216.0
2021-03-14 15:29:09,4566216.0
2021-03-14 15:29:12,4566216.0
2021-03-14 15:29:18,4560782.0
2021-03-14 15:29:21,4560782.0
2021-03-14 15:29:24,4560782.0
2021-03-14 15:29:26,4560782.0
2021-03-14 15:29:29,4560782.0
2021-03-14 15:29:35,4560782.0
2021-03-14 15:29:38,4560782.0
2021-03-14 15:29:41,4560782.0
2021-03-14 15:29:47,4560782.0
2021-03-14 15:29:50,4564848.0
2021-03-14 15:29:53,4564848.0
2021-03-14 15:29:59,4564848.0
2021-03-14 15:30:05,4563942.0
2021-03-14 15:30:08,4560782.0
2021-03-14 15:30:11,4560782.0
2021-03-14 15:30:14,4560782.0
2021-03-14 15:30:17,4560782.0
2021-03-14 15:30:20,4560782.0
2021-03-14 15:30:23,4560782.0
2021-03-14 15:30:26,4560782.0
2021-03-14 15:30:29,4560782.0
2021-03-14 15:30:31,4560782.0
2021-03-14 15:30:37,4560782.0
2021-03-14 15:30:40,4560782.0
2021-03-14 15:30:46,4562571.0
2021-03-14 15:30:49,4562571.0
2021-03-14 15:30:55,4562571.0
2021-03-14 15:31:01,4562571.0
2021-03-14 15:31:04,4562571.0
2021-03-14 15:31:07,4562571.0
2021-03-14 15:31:10,4562571.0
2021-03-14 15:31:13,4562571.0
2021-03-14 15:31:16,4563942.0
2021-03-14 15:31:18,4563942.0
2021-03-14 15:31:21,4563942.0
2021-03-14 15:31:24,4563942.0
2021-03-14 15:31:27,4563942.0
2021-03-14 15:31:30,4563942.0
2021-03-14 15:31:36,4563942.0
2021-03-14 15:31:39,4563942.0
2021-03-14 15:31:42,4563942.0
2021-03-14 15:31:45,4563485.0
2021-03-14 15:31:48,4563485.0
2021-03-14 15:31:51,4563484.0
2021-03-14 15:31:53,4563484.0
2021-03-14 15:31:56,4563484.0
2021-03-14 15:31:59,4563482.0
2021-03-14 15:32:02,4563482.0
2021-03-14 15:32:05,4563482.0
2021-03-14 15:32:08,4563482.0
2021-03-14 15:32:11,4563482.0
2021-03-14 15:32:14,4563942.0
2021-03-14 15:32:17,4563942.0
2021-03-14 15:32:23,4563942.0
2021-03-14 15:32:26,4563942.0
2021-03-14 15:32:29,4563942.0
2021-03-14 15:32:35,4563486.0
2021-03-14 15:32:41,4563486.0
2021-03-14 15:32:47,4568543.0
2021-03-14 15:32:50,4568543.0
2021-03-14 15:32:53,4568543.0
2021-03-14 15:32:56,4568543.0
2021-03-14 15:33:02,4569000.0
2021-03-14 15:33:05,4569000.0
2021-03-14 15:33:08,4569000.0
2021-03-14 15:33:10,4569000.0
2021-03-14 15:33:13,4569000.0
2021-03-14 15:33:16,4569000.0
2021-03-14 15:33:19,4569000.0
2021-03-14 15:33:22,4569000.0
2021-03-14 15:33:25,4569000.0
2021-03-14 15:33:28,4569000.0
2021-03-14 15:33:31,4569000.0
2021-03-14 15:33:34,4569000.0
2021-03-14 15:33:40,4569000.0
2021-03-14 15:33:43,4568544.0
2021-03-14 15:33:46,4568544.0
2021-03-14 15:33:49,4568544.0
2021-03-14 15:33:54,4568544.0
2021-03-14 15:33:58,4568544.0
2021-03-14 15:34:00,4568544.0
2021-03-14 15:34:03,4568544.0
2021-03-14 15:34:09,4568544.0
2021-03-14 15:34:12,4568544.0
2021-03-14 15:34:15,4568544.0
2021-03-14 15:34:18,4568544.0
2021-03-14 15:34:21,4568087.0
2021-03-14 15:34:24,4556371.0
2021-03-14 15:34:27,4556371.0
2021-03-14 15:34:30,4556371.0
2021-03-14 15:34:33,4568544.0
2021-03-14 15:34:36,4568544.0
2021-03-14 15:34:39,4566716.0
2021-03-14 15:34:42,4566716.0
2021-03-14 15:34:45,4566716.0
2021-03-14 15:34:48,4566716.0
2021-03-14 15:34:51,4568544.0
2021-03-14 15:34:54,4568544.0
2021-03-14 15:34:57,4568544.0
2021-03-14 15:35:00,4568544.0
2021-03-14 15:35:02,4568544.0
2021-03-14 15:35:08,4568544.0
2021-03-14 15:35:11,4568544.0
2021-03-14 15:35:14,4568544.0
2021-03-14 15:35:17,4568544.0
2021-03-14 15:35:23,4568544.0
2021-03-14 15:35:26,4568544.0
2021-03-14 15:35:29,4568544.0
2021-03-14 15:35:35,4568544.0
2021-03-14 15:35:37,4568544.0
2021-03-14 15:35:40,4568544.0
2021-03-14 15:35:43,4567632.0
2021-03-14 15:35:46,4567632.0
2021-03-14 15:35:49,4567632.0
2021-03-14 15:35:55,4567632.0
2021-03-14 15:36:01,4567632.0
2021-03-14 15:36:04,4567632.0
2021-03-14 15:36:07,4567632.0
2021-03-14 15:36:13,4567632.0
2021-03-14 15:36:16,4567632.0
2021-03-14 15:36:22,4567632.0
2021-03-14 15:36:25,4567632.0
2021-03-14 15:36:31,4567632.0
2021-03-14 15:36:37,4567176.0
2021-03-14 15:36:43,4567176.0
2021-03-14 15:36:46,4567176.0
2021-03-14 15:36:49,4566718.0
2021-03-14 15:36:52,4566718.0
2021-03-14 15:36:58,4567176.0
2021-03-14 15:37:01,4567176.0
2021-03-14 15:37:06,4567176.0
2021-03-14 15:37:09,4567176.0
2021-03-14 15:37:15,4567176.0
2021-03-14 15:37:21,4567176.0
2021-03-14 15:37:27,4567176.0
2021-03-14 15:37:30,4567176.0
2021-03-14 15:37:33,4567176.0
2021-03-14 15:37:36,4567176.0
2021-03-14 15:37:39,4567176.0
2021-03-14 15:37:42,4566264.0
2021-03-14 15:37:45,4566264.0
2021-03-14 15:37:48,4566264.0
2021-03-14 15:37:50,4555001.0
2021-03-14 15:37:53,4555001.0
2021-03-14 15:37:56,4555001.0
2021-03-14 15:37:59,4555001.0
2021-03-14 15:38:05,4555001.0
2021-03-14 15:38:08,4566200.0
2021-03-14 15:38:11,4566200.0
2021-03-14 15:38:14,4566200.0
2021-03-14 15:38:20,4566200.0
2021-03-14 15:38:23,4566200.0
2021-03-14 15:38:26,4566209.0
2021-03-14 15:38:29,4566209.0
2021-03-14 15:38:31,4566209.0
2021-03-14 15:38:35,4566209.0
2021-03-14 15:38:40,4566209.0
2021-03-14 15:38:43,4566209.0
2021-03-14 15:38:46,4566000.0
2021-03-14 15:38:49,4566000.0
2021-03-14 15:38:52,4566000.0
2021-03-14 15:38:58,4566694.0
2021-03-14 15:39:01,4566209.0
2021-03-14 15:39:04,4565999.0
2021-03-14 15:39:10,4565999.0
2021-03-14 15:39:13,4565999.0
2021-03-14 15:39:19,4565752.0
2021-03-14 15:39:22,4565752.0
2021-03-14 15:39:25,4565752.0
2021-03-14 15:39:31,4565542.0
2021-03-14 15:39:34,4565542.0
2021-03-14 15:39:39,4565542.0
2021-03-14 15:39:45,4565542.0
2021-03-14 15:39:51,4564838.0
2021-03-14 15:39:54,4564838.0
2021-03-14 15:39:57,4564838.0
2021-03-14 15:40:00,4564838.0
2021-03-14 15:40:03,4564838.0
2021-03-14 15:40:09,4564382.0
2021-03-14 15:40:12,4564000.0
2021-03-14 15:40:15,4564000.0
2021-03-14 15:40:18,4564000.0
2021-03-14 15:40:21,4563999.0
2021-03-14 15:40:24,4563999.0
2021-03-14 15:40:27,4563999.0
2021-03-14 15:40:32,4563999.0
2021-03-14 15:40:38,4563999.0
2021-03-14 15:40:41,4563999.0
2021-03-14 15:40:44,4562558.0
2021-03-14 15:40:47,4562558.0
2021-03-14 15:40:50,4565294.0
2021-03-14 15:40:56,4563000.0
2021-03-14 15:40:59,4563000.0
2021-03-14 15:41:02,4563000.0
2021-03-14 15:41:05,4563000.0
2021-03-14 15:41:08,4563000.0
2021-03-14 15:41:11,4563000.0
2021-03-14 15:41:17,4563000.0
2021-03-14 15:41:20,4563000.0
2021-03-14 15:41:23,4563000.0
2021-03-14 15:41:26,4562999.0
2021-03-14 15:41:29,4562999.0
2021-03-14 15:41:31,4562999.0
2021-03-14 15:41:34,4562999.0
2021-03-14 15:41:40,4562999.0
2021-03-14 15:41:43,4562999.0
2021-03-14 15:41:46,4562543.0
2021-03-14 15:41:49,4562543.0
2021-03-14 15:41:52,4562543.0
2021-03-14 15:41:58,4562333.0
2021-03-14 15:42:01,4562333.0
2021-03-14 15:42:07,4554990.0
2021-03-14 15:42:10,4554990.0
2021-03-14 15:42:13,4554990.0
2021-03-14 15:42:16,4554990.0
2021-03-14 15:42:22,4554990.0
2021-03-14 15:42:27,4554990.0
2021-03-14 15:42:30,4554990.0
2021-03-14 15:42:33,4554990.0
2021-03-14 15:42:36,4554990.0
2021-03-14 15:42:42,4554990.0
2021-03-14 15:42:45,4554990.0
2021-03-14 15:42:48,4554534.0
2021-03-14 15:42:51,4554534.0
2021-03-14 15:42:54,4554534.0
2021-03-14 15:42:57,4554000.0
2021-03-14 15:43:03,4554000.0
2021-03-14 15:43:06,4554000.0
2021-03-14 15:43:08,4554000.0
2021-03-14 15:43:12,4554000.0
2021-03-14 15:43:15,4554000.0
2021-03-14 15:43:18,4554000.0
2021-03-14 15:43:21,4554000.0
2021-03-14 15:43:23,4554000.0
2021-03-14 15:43:26,4562330.0
2021-03-14 15:43:29,4560000.0
2021-03-14 15:43:32,4560000.0
2021-03-14 15:43:38,4560000.0
2021-03-14 15:43:41,4560000.0
2021-03-14 15:43:44,4560000.0
2021-03-14 15:43:47,4560000.0
2021-03-14 15:43:50,4560000.0
2021-03-14 15:43:53,4560000.0
2021-03-14 15:43:56,4560000.0
2021-03-14 15:43:59,4561870.0
2021-03-14 15:44:02,4561870.0
2021-03-14 15:44:05,4561500.0
2021-03-14 15:44:08,4559086.0
2021-03-14 15:44:14,4561499.0
2021-03-14 15:44:19,4560000.0
2021-03-14 15:44:22,4560000.0
2021-03-14 15:44:25,4560000.0
2021-03-14 15:44:28,4560000.0
2021-03-14 15:44:31,4560000.0
2021-03-14 15:44:34,4560000.0
2021-03-14 15:44:40,4559990.0
2021-03-14 15:44:43,4559990.0
2021-03-14 15:44:46,4559990.0
2021-03-14 15:44:49,4560998.0
2021-03-14 15:44:54,4560500.0
2021-03-14 15:44:57,4560500.0
2021-03-14 15:45:00,4560500.0
2021-03-14 15:45:06,4560500.0
2021-03-14 15:45:09,4560500.0
2021-03-14 15:45:12,4560500.0
2021-03-14 15:45:15,4560499.0
2021-03-14 15:45:18,4560499.0
2021-03-14 15:45:21,4560498.0
2021-03-14 15:45:24,4559990.0
2021-03-14 15:45:27,4559990.0
2021-03-14 15:45:24,4559990.0
2021-03-14 15:45:27,4559990.0
2021-03-14 15:45:30,4559990.0
2021-03-14 15:45:36,4559080.0
2021-03-14 15:45:39,4559080.0
2021-03-14 15:45:42,4554999.0
2021-03-14 15:45:45,4554999.0
2021-03-14 15:45:51,4558625.0
2021-03-14 15:45:54,4558624.0
2021-03-14 15:45:57,4558624.0
2021-03-14 15:46:00,4558170.0
2021-03-14 15:46:03,4558170.0
2021-03-14 15:46:06,4557624.0
2021-03-14 15:46:09,4557624.0
2021-03-14 15:46:12,4557624.0
2021-03-14 15:46:15,4556714.0
2021-03-14 15:46:18,4548453.0
2021-03-14 15:46:21,4548453.0
2021-03-14 15:46:24,4548453.0
2021-03-14 15:46:27,4548453.0
2021-03-14 15:46:29,4548453.0
2021-03-14 15:46:35,4556500.0
2021-03-14 15:46:41,4555802.0
2021-03-14 15:46:44,4555802.0
2021-03-14 15:46:47,4555802.0
2021-03-14 15:46:50,4555802.0
2021-03-14 15:46:53,4555802.0
2021-03-14 15:46:59,4556044.0
2021-03-14 15:47:02,4556044.0
2021-03-14 15:47:05,4556044.0
2021-03-14 15:47:07,4556044.0
2021-03-14 15:47:10,4556044.0
2021-03-14 15:47:13,4556000.0
2021-03-14 15:47:19,4555369.0
2021-03-14 15:47:22,4555369.0
2021-03-14 15:47:25,4555369.0
2021-03-14 15:47:28,4555369.0
2021-03-14 15:47:31,4555369.0
2021-03-14 15:47:34,4555369.0
2021-03-14 15:47:37,4555369.0
2021-03-14 15:47:40,4555369.0
2021-03-14 15:47:43,4555369.0
2021-03-14 15:47:49,4555369.0
2021-03-14 15:47:51,4555369.0
2021-03-14 15:47:57,4555369.0
2021-03-14 15:48:00,4555369.0
2021-03-14 15:48:03,4555369.0
2021-03-14 15:48:06,4555369.0
2021-03-14 15:48:09,4555369.0
2021-03-14 15:48:12,4555369.0
2021-03-14 15:48:15,4555369.0
2021-03-14 15:48:18,4555369.0
2021-03-14 15:48:21,4555369.0
2021-03-14 15:48:24,4555369.0
2021-03-14 15:48:27,4555369.0
2021-03-14 15:48:30,4555369.0
2021-03-14 15:48:33,4555369.0
2021-03-14 15:48:36,4555369.0
2021-03-14 15:48:39,4555369.0
2021-03-14 15:48:42,4555369.0
2021-03-14 15:48:45,4555369.0
2021-03-14 15:48:48,4556500.0
2021-03-14 15:48:51,4556500.0
2021-03-14 15:48:54,4556045.0
2021-03-14 15:48:56,4556045.0
2021-03-14 15:48:59,4556500.0
2021-03-14 15:49:02,4556500.0
2021-03-14 15:49:05,4556500.0
2021-03-14 15:49:08,4556500.0
2021-03-14 15:49:11,4556500.0
2021-03-14 15:49:14,4556500.0
2021-03-14 15:49:17,4556500.0
2021-03-14 15:49:20,4556500.0
2021-03-14 15:49:23,4556568.0
2021-03-14 15:49:26,4556568.0
2021-03-14 15:49:29,4556568.0
2021-03-14 15:49:32,4556568.0
2021-03-14 15:49:34,4556568.0
2021-03-14 15:49:37,4556568.0
2021-03-14 15:49:40,4556568.0
2021-03-14 15:49:43,4556560.0
2021-03-14 15:49:46,4556560.0
2021-03-14 15:49:49,4556710.0
2021-03-14 15:49:52,4556710.0
2021-03-14 15:49:55,4556710.0
2021-03-14 15:50:01,4556710.0
2021-03-14 15:50:04,4556710.0
2021-03-14 15:50:07,4556710.0
2021-03-14 15:50:10,4556710.0
2021-03-14 15:50:13,4556710.0
2021-03-14 15:50:16,4556710.0
2021-03-14 15:50:19,4556710.0
2021-03-14 15:50:22,4556710.0
2021-03-14 15:50:25,4556710.0
2021-03-14 15:50:28,4556710.0
2021-03-14 15:50:31,4556710.0
2021-03-14 15:50:34,4556500.0
2021-03-14 15:50:37,4556500.0
2021-03-14 15:50:40,4556500.0
2021-03-14 15:50:42,4556500.0
2021-03-14 15:50:45,4556500.0
2021-03-14 15:50:48,4556500.0
2021-03-14 15:50:51,4556500.0
2021-03-14 15:50:54,4556500.0
2021-03-14 15:50:57,4556560.0
2021-03-14 15:51:00,4556560.0
2021-03-14 15:51:03,4556044.0
2021-03-14 15:51:09,4556044.0
2021-03-14 15:51:12,4555369.0
2021-03-14 15:51:15,4555369.0
2021-03-14 15:51:18,4555369.0
2021-03-14 15:51:21,4555369.0
2021-03-14 15:51:24,4555369.0
2021-03-14 15:51:26,4555369.0
2021-03-14 15:51:30,4555369.0
2021-03-14 15:51:32,4555369.0
2021-03-14 15:51:35,4555369.0
2021-03-14 15:51:38,4555369.0
2021-03-14 15:51:41,4554457.0
2021-03-14 15:51:44,4554457.0
2021-03-14 15:51:47,4559989.0
2021-03-14 15:51:50,4555037.0
2021-03-14 15:51:53,4555037.0
2021-03-14 15:51:56,4555037.0
2021-03-14 15:51:59,4559989.0
2021-03-14 15:52:02,4559989.0
2021-03-14 15:52:05,4559989.0
2021-03-14 15:52:08,4559980.0
2021-03-14 15:52:11,4559980.0
2021-03-14 15:52:16,4559980.0
2021-03-14 15:52:19,4559980.0
2021-03-14 15:52:22,4559980.0
2021-03-14 15:52:25,4559980.0
2021-03-14 15:52:28,4559980.0
2021-03-14 15:52:31,4557369.0
2021-03-14 15:52:34,4557369.0
2021-03-14 15:52:37,4557369.0
2021-03-14 15:52:40,4557369.0
2021-03-14 15:52:43,4557369.0
2021-03-14 15:52:46,4557369.0
2021-03-14 15:52:49,4557369.0
2021-03-14 15:52:55,4559980.0
2021-03-14 15:52:58,4559980.0
2021-03-14 15:53:01,4559525.0
2021-03-14 15:53:04,4559525.0
2021-03-14 15:53:07,4559525.0
2021-03-14 15:53:10,4559525.0
2021-03-14 15:53:16,4559525.0
2021-03-14 15:53:19,4559525.0
2021-03-14 15:53:22,4559525.0
2021-03-14 15:53:24,4559525.0
2021-03-14 15:53:27,4559525.0
2021-03-14 15:53:30,4559525.0
2021-03-14 15:53:33,4559525.0
2021-03-14 15:53:36,4559525.0
2021-03-14 15:53:39,4559525.0
2021-03-14 15:53:42,4559000.0
2021-03-14 15:53:45,4559000.0
2021-03-14 15:53:48,4559989.0
2021-03-14 15:53:51,4559525.0
2021-03-14 15:53:54,4559525.0
2021-03-14 15:54:00,4558672.0
2021-03-14 15:54:02,4555369.0
2021-03-14 15:54:05,4555369.0
2021-03-14 15:54:08,4555369.0
2021-03-14 15:54:11,4558672.0
2021-03-14 15:54:14,4558672.0
2021-03-14 15:54:17,4559989.0
2021-03-14 15:54:20,4559989.0
2021-03-14 15:54:23,4559989.0
2021-03-14 15:54:26,4559989.0
2021-03-14 15:54:29,4559989.0
2021-03-14 15:54:32,4559989.0
2021-03-14 15:54:35,4559989.0
2021-03-14 15:54:38,4559989.0
2021-03-14 15:54:40,4559989.0
2021-03-14 15:54:44,4559077.0
2021-03-14 15:54:47,4559077.0
2021-03-14 15:54:50,4559077.0
2021-03-14 15:54:52,4559077.0
2021-03-14 15:54:55,4559077.0
2021-03-14 15:54:58,4550999.0
2021-03-14 15:55:01,4559989.0
